,location,variable,value,sample_class,sample,value_h,time
1084,10,B.1.1.7,0.0039544894860052,flongle,flongle_31583,0.0042137356695814,15h
1085,10,B.1.1.7,0.0039544894860052,flongle,flongle_31583,0.0032976352246391,10h
1086,11,B.1.1.7,0.0112352993423289,flongle,flongle_31583,0.0093699977487114,5h
1087,11,B.1.1.7,0.0112352993423289,flongle,flongle_31583,0.0109232530931912,15h
1088,11,B.1.1.7,0.0112352993423289,flongle,flongle_31583,0.0093954541184931,10h
1089,12,B.1.1.7,0.001866060142035,flongle,flongle_31583,0.004017593711611,5h
1090,12,B.1.1.7,0.001866060142035,flongle,flongle_31583,0.0018425750547782,15h
1091,12,B.1.1.7,0.001866060142035,flongle,flongle_31583,0.0031509717614429,10h
1092,2,B.1.1.7,0.027455037347351,flongle,flongle_31583,0.0268619456032212,5h
1093,2,B.1.1.7,0.027455037347351,flongle,flongle_31583,0.0273696454800111,15h
1094,2,B.1.1.7,0.027455037347351,flongle,flongle_31583,0.0285142698145652,10h
1095,3,B.1.1.7,0.0216831645398852,flongle,flongle_31583,0.0227317586223501,5h
1096,3,B.1.1.7,0.0216831645398852,flongle,flongle_31583,0.0210182992331051,15h
1097,3,B.1.1.7,0.0216831645398852,flongle,flongle_31583,0.0245050818354971,10h
1098,4,B.1.1.7,0.015677881171963,flongle,flongle_31583,0.0184533583323345,5h
1099,4,B.1.1.7,0.015677881171963,flongle,flongle_31583,0.0146388927600411,15h
1100,4,B.1.1.7,0.015677881171963,flongle,flongle_31583,0.0166985632839376,10h
1101,5,B.1.1.7,0.0268130494042041,flongle,flongle_31583,0.0286361889192085,5h
1102,5,B.1.1.7,0.0268130494042041,flongle,flongle_31583,0.0266685690513587,15h
1103,5,B.1.1.7,0.0268130494042041,flongle,flongle_31583,0.0273174743484418,10h
1104,6,B.1.1.7,0.011113013394,flongle,flongle_31583,0.0121185889095108,5h
1105,6,B.1.1.7,0.011113013394,flongle,flongle_31583,0.0117521156662464,15h
1106,6,B.1.1.7,0.011113013394,flongle,flongle_31583,0.0120089501595442,10h
1107,7,B.1.1.7,0.0389641099737112,flongle,flongle_31583,0.0440151572524232,5h
1108,7,B.1.1.7,0.0389641099737112,flongle,flongle_31583,0.0390145090274637,15h
1109,7,B.1.1.7,0.0389641099737112,flongle,flongle_31583,0.03851536582496,10h
1110,8,B.1.1.7,0.0101800258565924,flongle,flongle_31583,0.0123978611605413,5h
1111,8,B.1.1.7,0.0101800258565924,flongle,flongle_31583,0.0093406015961928,15h
1112,8,B.1.1.7,0.0101800258565924,flongle,flongle_31583,0.0097088537878874,10h
1113,9,B.1.1.7,0.0060523307117661,flongle,flongle_31583,0.0045868245391021,5h
1114,9,B.1.1.7,0.0060523307117661,flongle,flongle_31583,0.006350580065063,15h
1115,9,B.1.1.7,0.0060523307117661,flongle,flongle_31583,0.0067884583798032,10h
1116,1,B.1.351,0.0111671121876686,flongle,flongle_31583,0.011546663314135,5h
1117,1,B.1.351,0.0111671121876686,flongle,flongle_31583,0.0092794034500704,15h
1118,1,B.1.351,0.0111671121876686,flongle,flongle_31583,0.0096787828067923,10h
1119,10,B.1.351,6.96628691938476e-24,flongle,flongle_31583,3.1677354225526485e-23,5h
1120,10,B.1.351,6.96628691938476e-24,flongle,flongle_31583,2.3929891128152185e-23,15h
1121,10,B.1.351,6.96628691938476e-24,flongle,flongle_31583,9.801908765288356e-26,10h
1122,11,B.1.351,4.712613756100561e-09,flongle,flongle_31583,5.6512707450773366e-08,5h
1123,11,B.1.351,4.712613756100561e-09,flongle,flongle_31583,3.05436256215053e-08,15h
1124,11,B.1.351,4.712613756100561e-09,flongle,flongle_31583,1.780126236135319e-10,10h
1125,12,B.1.351,1.6936108910553514e-05,flongle,flongle_31583,2.0355001875529306e-08,5h
1126,12,B.1.351,1.6936108910553514e-05,flongle,flongle_31583,0.0006901301165758,15h
1127,12,B.1.351,1.6936108910553514e-05,flongle,flongle_31583,5.174929892037848e-09,10h
1128,2,B.1.351,2.4576698272687256e-07,flongle,flongle_31583,4.63900101549443e-09,5h
1129,2,B.1.351,2.4576698272687256e-07,flongle,flongle_31583,2.4326216212775125e-08,15h
1130,2,B.1.351,2.4576698272687256e-07,flongle,flongle_31583,0.0015529971400154,10h
1131,3,B.1.351,0.0052412821286838,flongle,flongle_31583,0.0024694522778412,5h
1132,3,B.1.351,0.0052412821286838,flongle,flongle_31583,0.0056034410113797,15h
1133,3,B.1.351,0.0052412821286838,flongle,flongle_31583,0.0058617222406434,10h
1134,4,B.1.351,0.0077341831923432,flongle,flongle_31583,0.0053530372779353,5h
1135,4,B.1.351,0.0077341831923432,flongle,flongle_31583,0.003653828942719,15h
1136,4,B.1.351,0.0077341831923432,flongle,flongle_31583,0.0051519431461457,10h
1137,5,B.1.351,2.583192305001677e-12,flongle,flongle_31583,1.4385364501899408e-08,5h
1138,5,B.1.351,2.583192305001677e-12,flongle,flongle_31583,2.5294760452430727e-09,15h
1139,5,B.1.351,2.583192305001677e-12,flongle,flongle_31583,6.642787899670379e-09,10h
1140,6,B.1.351,0.0053076877552498,flongle,flongle_31583,0.0037675815635244,5h
1141,6,B.1.351,0.0053076877552498,flongle,flongle_31583,0.0051327324261047,15h
1142,6,B.1.351,0.0053076877552498,flongle,flongle_31583,0.0025858330120758,10h
1143,7,B.1.351,0.0047316733115134,flongle,flongle_31583,0.0035927757125229,5h
1144,7,B.1.351,0.0047316733115134,flongle,flongle_31583,0.0049386628912061,15h
1145,7,B.1.351,0.0047316733115134,flongle,flongle_31583,0.0043466015386812,10h
1146,8,B.1.351,0.0129065165426797,flongle,flongle_31583,0.0053008394616979,5h
1147,8,B.1.351,0.0129065165426797,flongle,flongle_31583,0.0126398067027454,15h
1148,8,B.1.351,0.0129065165426797,flongle,flongle_31583,0.0115893070244159,10h
1149,9,B.1.351,0.005568716720672,flongle,flongle_31583,0.0060738344224973,5h
1150,9,B.1.351,0.005568716720672,flongle,flongle_31583,0.0058467607642804,15h
1151,9,B.1.351,0.005568716720672,flongle,flongle_31583,0.004922823588335,10h
1152,1,B.1.617.1,0.0124292978017813,flongle,flongle_31583,0.0155186896009439,5h
1153,1,B.1.617.1,0.0124292978017813,flongle,flongle_31583,0.0132067793465882,15h
1154,1,B.1.617.1,0.0124292978017813,flongle,flongle_31583,0.0158465198808414,10h
1155,10,B.1.617.1,2.163163844532616e-12,flongle,flongle_31583,6.91173156909173e-09,5h
1156,10,B.1.617.1,2.163163844532616e-12,flongle,flongle_31583,7.611362862368215e-13,15h
1157,10,B.1.617.1,2.163163844532616e-12,flongle,flongle_31583,3.478442434392613e-10,10h
1158,11,B.1.617.1,3.204939952519783e-11,flongle,flongle_31583,1.0317123437144432e-17,5h
1159,11,B.1.617.1,3.204939952519783e-11,flongle,flongle_31583,8.885012440502636e-16,15h
1160,11,B.1.617.1,3.204939952519783e-11,flongle,flongle_31583,1.483921670652062e-24,10h
1161,12,B.1.617.1,0.008612320810233,flongle,flongle_31583,0.0178986425246143,5h
1162,12,B.1.617.1,0.008612320810233,flongle,flongle_31583,0.0082056631828189,15h
1163,12,B.1.617.1,0.008612320810233,flongle,flongle_31583,0.0118963564392592,10h
1164,2,B.1.617.1,0.0180979200081304,flongle,flongle_31583,0.0186347786050989,5h
1165,2,B.1.617.1,0.0180979200081304,flongle,flongle_31583,0.0201340197687353,15h
1166,2,B.1.617.1,0.0180979200081304,flongle,flongle_31583,0.0207418921998712,10h
1167,3,B.1.617.1,0.0101659943356629,flongle,flongle_31583,3.028491432412122e-09,5h
1168,3,B.1.617.1,0.0101659943356629,flongle,flongle_31583,0.0102583453152902,15h
1169,3,B.1.617.1,0.0101659943356629,flongle,flongle_31583,7.042548229692315e-07,10h
1170,4,B.1.617.1,2.649058657759278e-11,flongle,flongle_31583,8.135272739368777e-14,5h
1171,4,B.1.617.1,2.649058657759278e-11,flongle,flongle_31583,2.0801958850301488e-15,15h
1172,4,B.1.617.1,2.649058657759278e-11,flongle,flongle_31583,8.148463052149369e-15,10h
1173,5,B.1.617.1,0.0126927844100459,flongle,flongle_31583,0.0150527186583387,5h
1174,5,B.1.617.1,0.0126927844100459,flongle,flongle_31583,0.0109453832540446,15h
1175,5,B.1.617.1,0.0126927844100459,flongle,flongle_31583,0.0115070024932604,10h
1176,6,B.1.617.1,1.4382016908310062e-20,flongle,flongle_31583,5.1130330059826245e-33,5h
1177,6,B.1.617.1,1.4382016908310062e-20,flongle,flongle_31583,1.350739451208276e-17,15h
1178,6,B.1.617.1,1.4382016908310062e-20,flongle,flongle_31583,8.593771667102884e-15,10h
1179,7,B.1.617.1,1.0194412426108798e-21,flongle,flongle_31583,2.865210087312312e-17,5h
1180,7,B.1.617.1,1.0194412426108798e-21,flongle,flongle_31583,2.3340382568460084e-21,15h
1181,7,B.1.617.1,1.0194412426108798e-21,flongle,flongle_31583,1.3528758956617966e-19,10h
1182,8,B.1.617.1,6.702768883472233e-22,flongle,flongle_31583,1.3579850475626318e-17,5h
1183,8,B.1.617.1,6.702768883472233e-22,flongle,flongle_31583,6.70615365261167e-23,15h
1184,8,B.1.617.1,6.702768883472233e-22,flongle,flongle_31583,1.1390924159905847e-20,10h
1185,9,B.1.617.1,5.193792926522835e-10,flongle,flongle_31583,3.884147153545748e-19,5h
1186,9,B.1.617.1,5.193792926522835e-10,flongle,flongle_31583,1.2502764532706875e-09,15h
1187,9,B.1.617.1,5.193792926522835e-10,flongle,flongle_31583,9.537603207741538e-20,10h
1188,1,B.1.617.2,0.0152172801631227,flongle,flongle_31583,0.0128180960320415,5h
1189,1,B.1.617.2,0.0152172801631227,flongle,flongle_31583,0.0138793900863988,15h
1190,1,B.1.617.2,0.0152172801631227,flongle,flongle_31583,0.0119457683372735,10h
1191,10,B.1.617.2,0.8282960033607815,flongle,flongle_31583,0.8379779490814007,5h
1192,10,B.1.617.2,0.8282960033607815,flongle,flongle_31583,0.8367395345678397,15h
1193,10,B.1.617.2,0.8282960033607815,flongle,flongle_31583,0.8557632071333254,10h
1194,11,B.1.617.2,0.8132757481668891,flongle,flongle_31583,0.8063390046601882,5h
1195,11,B.1.617.2,0.8132757481668891,flongle,flongle_31583,0.8036046762769888,15h
1196,11,B.1.617.2,0.8132757481668891,flongle,flongle_31583,0.7960118673509768,10h
1197,12,B.1.617.2,0.8034446274527178,flongle,flongle_31583,0.7953582218553202,5h
1198,12,B.1.617.2,0.8034446274527178,flongle,flongle_31583,0.8008386348364344,15h
1199,12,B.1.617.2,0.8034446274527178,flongle,flongle_31583,0.8002191970706534,10h
1200,2,B.1.617.2,0.1315580346208315,flongle,flongle_31583,0.1317870962439506,5h
1201,2,B.1.617.2,0.1315580346208315,flongle,flongle_31583,0.1322251094714879,15h
1202,2,B.1.617.2,0.1315580346208315,flongle,flongle_31583,0.1351369414705978,10h
1203,3,B.1.617.2,0.4317311849601808,flongle,flongle_31583,0.4635204901250568,5h
1204,3,B.1.617.2,0.4317311849601808,flongle,flongle_31583,0.4375211201090667,15h
1205,3,B.1.617.2,0.4317311849601808,flongle,flongle_31583,0.4596445220723286,10h
1206,4,B.1.617.2,0.6106124972395804,flongle,flongle_31583,0.6055318668559104,5h
1207,4,B.1.617.2,0.6106124972395804,flongle,flongle_31583,0.603161508091422,15h
1208,4,B.1.617.2,0.6106124972395804,flongle,flongle_31583,0.6040031416923788,10h
1209,5,B.1.617.2,0.747072131470314,flongle,flongle_31583,0.7371107877888551,5h
1210,5,B.1.617.2,0.747072131470314,flongle,flongle_31583,0.7410499077787924,15h
1211,5,B.1.617.2,0.747072131470314,flongle,flongle_31583,0.7391866360568882,10h
1212,6,B.1.617.2,0.6990856578329986,flongle,flongle_31583,0.6818036417226169,5h
1213,6,B.1.617.2,0.6990856578329986,flongle,flongle_31583,0.6934204829952259,15h
1214,6,B.1.617.2,0.6990856578329986,flongle,flongle_31583,0.6880279355863701,10h
1215,7,B.1.617.2,0.733563644583252,flongle,flongle_31583,0.7428638285089466,5h
1216,7,B.1.617.2,0.733563644583252,flongle,flongle_31583,0.7344869194909082,15h
1217,7,B.1.617.2,0.733563644583252,flongle,flongle_31583,0.740148041835617,10h
1218,8,B.1.617.2,0.8099336365944936,flongle,flongle_31583,0.7987505825708064,5h
1219,8,B.1.617.2,0.8099336365944936,flongle,flongle_31583,0.8122258206494557,15h
1220,8,B.1.617.2,0.8099336365944936,flongle,flongle_31583,0.8105229775629476,10h
1221,9,B.1.617.2,0.7988605242237479,flongle,flongle_31583,0.7748750849251006,5h
1222,9,B.1.617.2,0.7988605242237479,flongle,flongle_31583,0.8002237239250605,15h
1223,9,B.1.617.2,0.7988605242237479,flongle,flongle_31583,0.7832193965369977,10h
1224,1,BA.1,0.7931124118953545,flongle,flongle_31583,0.7891460100584277,5h
1225,1,BA.1,0.7931124118953545,flongle,flongle_31583,0.7915997607348194,15h
1226,1,BA.1,0.7931124118953545,flongle,flongle_31583,0.7941791133305134,10h
1227,10,BA.1,1.6679278078468125e-23,flongle,flongle_31583,9.663658350429927e-26,5h
1228,10,BA.1,1.6679278078468125e-23,flongle,flongle_31583,2.8780729808072925e-23,15h
1229,10,BA.1,1.6679278078468125e-23,flongle,flongle_31583,3.497784337714302e-23,10h
1230,11,BA.1,1.0263265480672464e-14,flongle,flongle_31583,2.1699445003985796e-14,5h
1231,11,BA.1,1.0263265480672464e-14,flongle,flongle_31583,5.964877756217899e-14,15h
1232,11,BA.1,1.0263265480672464e-14,flongle,flongle_31583,4.950588538920221e-19,10h
1233,12,BA.1,5.6224869141661326e-30,flongle,flongle_31583,2.822590835167252e-18,5h
1234,12,BA.1,5.6224869141661326e-30,flongle,flongle_31583,3.423169850819044e-19,15h
1235,12,BA.1,5.6224869141661326e-30,flongle,flongle_31583,3.9994234027992884e-20,10h
1236,2,BA.1,0.6014437136564562,flongle,flongle_31583,0.6055533643724001,5h
1237,2,BA.1,0.6014437136564562,flongle,flongle_31583,0.6032174237048564,15h
1238,2,BA.1,0.6014437136564562,flongle,flongle_31583,0.5978449353653097,10h
1239,3,BA.1,0.3325354012424919,flongle,flongle_31583,0.3250912030100778,5h
1240,3,BA.1,0.3325354012424919,flongle,flongle_31583,0.3356389035174564,15h
1241,3,BA.1,0.3325354012424919,flongle,flongle_31583,0.3341433682825087,10h
1242,4,BA.1,0.2248262754325443,flongle,flongle_31583,0.22343862691053,5h
1243,4,BA.1,0.2248262754325443,flongle,flongle_31583,0.2216096345705015,15h
1244,4,BA.1,0.2248262754325443,flongle,flongle_31583,0.2214122850439707,10h
1245,5,BA.1,0.0628782323684219,flongle,flongle_31583,0.0623858719479715,5h
1246,5,BA.1,0.0628782323684219,flongle,flongle_31583,0.0629247960308887,15h
1247,5,BA.1,0.0628782323684219,flongle,flongle_31583,0.0633727022942212,10h
1248,6,BA.1,0.0568248703483009,flongle,flongle_31583,0.0504409545743143,5h
1249,6,BA.1,0.0568248703483009,flongle,flongle_31583,0.0587594052598713,15h
1250,6,BA.1,0.0568248703483009,flongle,flongle_31583,0.0616825206162161,10h
1251,7,BA.1,0.0496592380327514,flongle,flongle_31583,0.0405530562717798,5h
1252,7,BA.1,0.0496592380327514,flongle,flongle_31583,0.0530080682515798,15h
1253,7,BA.1,0.0496592380327514,flongle,flongle_31583,0.0476253055570077,10h
1254,8,BA.1,0.0122671272424886,flongle,flongle_31583,0.0087934078856737,5h
1255,8,BA.1,0.0122671272424886,flongle,flongle_31583,0.012053961882006,15h
1256,8,BA.1,0.0122671272424886,flongle,flongle_31583,0.0113266396124632,10h
1257,9,BA.1,0.0025525586019648,flongle,flongle_31583,0.0039530089848284,5h
1258,9,BA.1,0.0025525586019648,flongle,flongle_31583,0.0024358201820277,15h
1259,9,BA.1,0.0025525586019648,flongle,flongle_31583,0.0008041475404906,10h
1260,1,BA.2,3.200755994583803e-13,flongle,flongle_31583,1.2407728606474446e-12,5h
1261,1,BA.2,3.200755994583803e-13,flongle,flongle_31583,1.2533273413199342e-12,15h
1262,1,BA.2,3.200755994583803e-13,flongle,flongle_31583,5.352795007211853e-13,10h
1263,10,BA.2,2.4719321796888973e-21,flongle,flongle_31583,9.27772506878107e-23,5h
1264,10,BA.2,2.4719321796888973e-21,flongle,flongle_31583,6.9838593640224e-21,15h
1265,10,BA.2,2.4719321796888973e-21,flongle,flongle_31583,7.420195615768013e-22,10h
1266,11,BA.2,5.362412627997446e-17,flongle,flongle_31583,1.1855159744388619e-16,5h
1267,11,BA.2,5.362412627997446e-17,flongle,flongle_31583,1.7984371586640036e-16,15h
1268,11,BA.2,5.362412627997446e-17,flongle,flongle_31583,7.993522414801619e-22,10h
1269,12,BA.2,5.0924682074529224e-30,flongle,flongle_31583,3.049931255414818e-20,5h
1270,12,BA.2,5.0924682074529224e-30,flongle,flongle_31583,5.133711054972181e-20,15h
1271,12,BA.2,5.0924682074529224e-30,flongle,flongle_31583,1.1833278041733952e-21,10h
1272,2,BA.2,1.1293708080249392e-27,flongle,flongle_31583,8.326104271113497e-26,5h
1273,2,BA.2,1.1293708080249392e-27,flongle,flongle_31583,2.685123918254506e-25,15h
1274,2,BA.2,1.1293708080249392e-27,flongle,flongle_31583,2.7470343614675696e-18,10h
1275,3,BA.2,6.88934273092053e-23,flongle,flongle_31583,3.160557226856527e-29,5h
1276,3,BA.2,6.88934273092053e-23,flongle,flongle_31583,4.629632889663255e-23,15h
1277,3,BA.2,6.88934273092053e-23,flongle,flongle_31583,1.0867480566122455e-32,10h
1278,4,BA.2,5.0690091977826515e-18,flongle,flongle_31583,9.596603308793482e-19,5h
1279,4,BA.2,5.0690091977826515e-18,flongle,flongle_31583,6.273344788908876e-21,15h
1280,4,BA.2,5.0690091977826515e-18,flongle,flongle_31583,9.470933903484749e-22,10h
1281,5,BA.2,1.9561688086397521e-22,flongle,flongle_31583,3.3126461559635507e-16,5h
1282,5,BA.2,1.9561688086397521e-22,flongle,flongle_31583,2.43335494022928e-18,15h
1283,5,BA.2,1.9561688086397521e-22,flongle,flongle_31583,4.8294203518207835e-18,10h
1284,6,BA.2,1.4595052856670818e-17,flongle,flongle_31583,2.055950017253066e-26,5h
1285,6,BA.2,1.4595052856670818e-17,flongle,flongle_31583,3.826736363880216e-23,15h
1286,6,BA.2,1.4595052856670818e-17,flongle,flongle_31583,1.3546156852279184e-21,10h
1287,7,BA.2,1.0055893194705965e-19,flongle,flongle_31583,1.5246170116076313e-18,5h
1288,7,BA.2,1.0055893194705965e-19,flongle,flongle_31583,1.2677446222159456e-19,15h
1289,7,BA.2,1.0055893194705965e-19,flongle,flongle_31583,2.6825816478455087e-18,10h
1290,8,BA.2,9.37554392777372e-18,flongle,flongle_31583,2.8122153006306187e-16,5h
1291,8,BA.2,9.37554392777372e-18,flongle,flongle_31583,2.015784286950763e-20,15h
1292,8,BA.2,9.37554392777372e-18,flongle,flongle_31583,4.2006914871881703e-19,10h
1293,9,BA.2,6.007736344141043e-12,flongle,flongle_31583,4.783281312808304e-16,5h
1294,9,BA.2,6.007736344141043e-12,flongle,flongle_31583,1.59727422498287e-12,15h
1295,9,BA.2,6.007736344141043e-12,flongle,flongle_31583,1.1510198886457324e-16,10h
1296,1,BA.2.12.1,3.9706581767674477e-13,flongle,flongle_31583,2.9821083545022536e-12,5h
1297,1,BA.2.12.1,3.9706581767674477e-13,flongle,flongle_31583,1.5267769761403573e-12,15h
1298,1,BA.2.12.1,3.9706581767674477e-13,flongle,flongle_31583,6.943826510745875e-13,10h
1299,10,BA.2.12.1,1.6497079345044985e-21,flongle,flongle_31583,5.59282734700984e-23,5h
1300,10,BA.2.12.1,1.6497079345044985e-21,flongle,flongle_31583,4.544528738623695e-21,15h
1301,10,BA.2.12.1,1.6497079345044985e-21,flongle,flongle_31583,4.567384318439783e-22,10h
1302,11,BA.2.12.1,3.2054355970777626e-17,flongle,flongle_31583,6.903792873155383e-17,5h
1303,11,BA.2.12.1,3.2054355970777626e-17,flongle,flongle_31583,1.2392965880472992e-16,15h
1304,11,BA.2.12.1,3.2054355970777626e-17,flongle,flongle_31583,3.5668489417758905e-22,10h
1305,12,BA.2.12.1,3.317424516142276e-31,flongle,flongle_31583,1.2297557306261372e-20,5h
1306,12,BA.2.12.1,3.317424516142276e-31,flongle,flongle_31583,1.972695001226487e-20,15h
1307,12,BA.2.12.1,3.317424516142276e-31,flongle,flongle_31583,3.9795129250205744e-22,10h
1308,2,BA.2.12.1,1.5137825286426752e-30,flongle,flongle_31583,1.558897813816785e-25,5h
1309,2,BA.2.12.1,1.5137825286426752e-30,flongle,flongle_31583,2.562376882344325e-31,15h
1310,2,BA.2.12.1,1.5137825286426752e-30,flongle,flongle_31583,3.4410385496573384e-20,10h
1311,3,BA.2.12.1,1.658099609753922e-22,flongle,flongle_31583,1.5693690834308325e-29,5h
1312,3,BA.2.12.1,1.658099609753922e-22,flongle,flongle_31583,1.0947236212703057e-22,15h
1313,3,BA.2.12.1,1.658099609753922e-22,flongle,flongle_31583,1.2492181624639123e-31,10h
1314,4,BA.2.12.1,7.823339783894693e-18,flongle,flongle_31583,1.0148858495089841e-18,5h
1315,4,BA.2.12.1,7.823339783894693e-18,flongle,flongle_31583,7.681795624446797e-21,15h
1316,4,BA.2.12.1,7.823339783894693e-18,flongle,flongle_31583,1.1856149341939757e-21,10h
1317,5,BA.2.12.1,1.0521212655338338e-22,flongle,flongle_31583,2.281378005242166e-16,5h
1318,5,BA.2.12.1,1.0521212655338338e-22,flongle,flongle_31583,1.6620441707872841e-18,15h
1319,5,BA.2.12.1,1.0521212655338338e-22,flongle,flongle_31583,2.774798800448432e-18,10h
1320,6,BA.2.12.1,5.72387860017e-17,flongle,flongle_31583,9.076706904382563e-27,5h
1321,6,BA.2.12.1,5.72387860017e-17,flongle,flongle_31583,2.711738891093263e-19,15h
1322,6,BA.2.12.1,5.72387860017e-17,flongle,flongle_31583,1.3510335348879241e-18,10h
1323,7,BA.2.12.1,1.044333820938506e-19,flongle,flongle_31583,4.569047705323174e-19,5h
1324,7,BA.2.12.1,1.044333820938506e-19,flongle,flongle_31583,1.1815489202073428e-19,15h
1325,7,BA.2.12.1,1.044333820938506e-19,flongle,flongle_31583,5.098704288155753e-19,10h
1326,8,BA.2.12.1,1.935350345149259e-17,flongle,flongle_31583,1.726295014881305e-16,5h
1327,8,BA.2.12.1,1.935350345149259e-17,flongle,flongle_31583,1.2523876274895019e-20,15h
